Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Ireland,IRL,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.310112505,0.29909774,0.293339068,0.287612865,0.266698328,0.257789514,0.240303881,0.235249143,0.220492353,0.214284244,0.213808505,0.197221033,0.189211254,0.179293911,0.177435644,0.171210774,0.160064291,0.16520815,0.154840668,0.15136832,0.135160304,0.13735635,0.129886298,0.118171956,0.098777417,0.102450179,0.090195605,0.081411474,0.073854731,0.065190188,0.059221602,0.053523368,0.052984708,0.052984708
"Iran, Islamic Rep.",IRN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.386710671,0.397625461,0.401559879,0.465986537,0.464602102,0.45350866,0.467431904,0.457548692,0.490644675,0.488505685,0.49626754,0.479327654,0.465629442,0.478601795,0.500081221,0.513904427,0.505637108,0.519791268,0.531348007,0.50532716,0.500174411,0.525461859,0.55173805,0.546040576,0.547806257,0.513685695,0.518639164,0.524392258,0.570071091,0.564038493,0.558442202,0.55412698,0.54017155,0.54017155
Iraq,IRQ,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.802437319,0.84219062,0.854520563,0.903166661,0.877542028,0.729317517,0.723803211,0.417278752,0.279726781,0.286265042,0.318802094,0.327969161,0.451505392,0.320758518,0.304696215,0.280589745,0.25450932,0.271864534,0.280899428,0.303912285,0.293772289,0.295964074,0.298478458,0.279497611,0.271641251,0.26365455,0.292125686,0.306604131,0.315305723,0.315491857,0.318828434,0.321739448,0.324170707,0.324170707
Iceland,ISL,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.224854223,0.234176673,0.241245653,0.243832858,0.235796213,0.250251128,0.229254497,0.220320314,0.214323071,0.212461322,0.211770743,0.222776765,0.216089817,0.205329793,0.190532456,0.185759389,0.183606159,0.195378132,0.214258345,0.215257515,0.203857186,0.204022835,0.198644952,0.182358712,0.182942701,0.15074558,0.151551748,0.143758711,0.13520376,0.138619528,0.140594957,0.129942649,0.11679496,0.11679496
Israel,ISR,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.282059057,0.280255278,0.295162395,0.294107119,0.294982094,0.296458267,0.295452571,0.286821952,0.28515379,0.283375478,0.282423296,0.298362149,0.302368892,0.288133395,0.266847008,0.265617745,0.25896953,0.252220233,0.246309797,0.250481809,0.234694138,0.249815104,0.211250992,0.19659743,0.198285422,0.188671862,0.181522648,0.163357508,0.162170177,0.15557936,0.141216432,0.136728987,0.130860214,0.130860214
Italy,ITA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.173136941,0.170943304,0.169660335,0.163880269,0.168636075,0.164470677,0.162650503,0.163167289,0.162946569,0.158591295,0.155251838,0.157320824,0.163959107,0.165437807,0.164466649,0.159738667,0.15510968,0.151717762,0.142596875,0.143781553,0.139713025,0.137251045,0.128195131,0.121559726,0.124236352,0.121133926,0.118023388,0.115253865,0.112025077,0.109390007,0.113455109,0.107747632,0.09821336,0.09821336
Jamaica,JAM,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.347406901,0.371784381,0.345905703,0.344554339,0.348117098,0.363545033,0.376350152,0.405822177,0.412290962,0.411427134,0.408519264,0.398504767,0.395900246,0.392457147,0.390319084,0.438949981,0.430008346,0.349500422,0.297642789,0.288699312,0.280387948,0.260149862,0.276227449,0.264634545,0.258080081,0.273236111,0.25938636,0.30295614,0.292527873,0.226708071,0.236932431,0.222723488,0.233964106,0.233964106
Jordan,JOR,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.36117603,0.374712413,0.372581463,0.370926892,0.371075625,0.371970077,0.372609393,0.367043054,0.355665551,0.377958269,0.359959543,0.354685225,0.349265232,0.346707779,0.342436448,0.320361092,0.307657607,0.275508137,0.269622084,0.257571664,0.255900722,0.291678447,0.279250525,0.289613974,0.280277782,0.270527803,0.277759033,0.259257617,0.238808834,0.219494382,0.219540531,0.214135177,0.219717017,0.219717017
Japan,JPN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.261012779,0.259786726,0.259409503,0.268254426,0.263650619,0.258285634,0.252810617,0.246294563,0.255628153,0.252405198,0.248699262,0.255479364,0.253060075,0.246612914,0.244459677,0.236880203,0.240074848,0.22968316,0.230914391,0.233100845,0.243145075,0.24699685,0.244987298,0.234974458,0.223960706,0.221827724,0.215513132,0.207342915,0.201167911,0.197515749,0.194616959,0.179482719,0.165452019,0.165452019
Kazakhstan,KAZ,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,1.011143018,1.089836593,1.022983532,1.055021979,1.016755607,0.886572534,0.757479216,0.796196035,0.709922231,0.659380065,0.573272891,0.582359947,0.593658994,0.583088361,0.57123972,0.578180708,0.554700917,0.634828395,0.559045992,0.562732953,0.562616808,0.534749751,0.540191736,0.420779897,0.367622558,0.381936954,0.387222806,0.373947452,0.339150299,0.360345403,0.376442219,0.357851664,0.33998607,0.33998607
Kenya,KEN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.064077378,0.06541576,0.06409413,0.063397331,0.064912806,0.068630192,0.065684982,0.06956407,0.069790628,0.077358838,0.069064349,0.066664887,0.058470012,0.061948175,0.065566593,0.068600899,0.064200639,0.067618224,0.077166653,0.077345955,0.075936158,0.067443958,0.07172787,0.078113023,0.080504094,0.083740616,0.08361669,0.075870926,0.073312075,0.072736325,0.075626843,0.071792141,0.069107552,0.069107552
Kyrgyz Republic,KGZ,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.862848354,0.659349762,0.573124811,0.469205647,0.350728845,0.407210741,0.365541988,0.377571228,0.290721129,0.269198901,0.214730671,0.268455852,0.28176252,0.260970317,0.261545657,0.252639452,0.280671399,0.300489258,0.262865549,0.247760672,0.279793806,0.369935289,0.309426464,0.3052845,0.30496818,0.276007781,0.260695638,0.299084414,0.254894358,0.249867701,0.267289867,0.240763261,0.22413398,0.22413398
Cambodia,KHM,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.022714168,0.023271973,0.022672126,0.03575497,0.089561411,0.093888104,0.096382547,0.103183861,0.089182348,0.083534401,0.085028751,0.082221702,0.080197338,0.073313344,0.072240201,0.072503999,0.080725902,0.083242168,0.095151055,0.095836141,0.092884398,0.090578922,0.084893024,0.097072279,0.109680793,0.126442891,0.130887644,0.125275115,0.149173889,0.161938539,0.158766449,0.156213058,0.15404092,0.15404092
Kiribati,KIR,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.112578763,0.099075473,0.100211724,0.101240429,0.089168486,0.090200719,0.092074283,0.090490284,0.094176574,0.149623225,0.138515757,0.202264064,0.21020423,0.219535475,0.287733513,0.292332263,0.263955106,0.302993547,0.254807493,0.265175589,0.239562806,0.221655261,0.221604176,0.221023539,0.203881612,0.207194755,0.23240296,0.22942758,0.230995994,0.238074558,0.230295928,0.232323881,0.234010016,0.234010016
St. Kitts and Nevis,KNA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.048730745,0.046904334,0.053079678,0.059858584,0.047832345,0.052320336,0.050237164,0.051748122,0.050746752,0.055138055,0.053444287,0.060031348,0.065097548,0.068134539,0.057805861,0.063795551,0.070114061,0.066201171,0.077154764,0.084198946,0.065295923,0.067474358,0.072787576,0.072350302,0.075251937,0.079232411,0.073735182,0.075626425,0.084416958,0.080915457,0.089205744,0.081204751,0.082048522,0.082048522
"Korea, Rep.",KOR,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.455094227,0.456922711,0.464375717,0.457996801,0.452974024,0.447721495,0.445048598,0.401052074,0.392093782,0.401683323,0.389827977,0.368456725,0.360286829,0.356452609,0.341525567,0.328545611,0.317130623,0.31381864,0.315963949,0.320922118,0.325440789,0.319443801,0.308041635,0.295942782,0.296705442,0.295923203,0.290326612,0.283265275,0.269016207,0.255575462,0.251757535,0.228531308,0.219994068,0.219994068
Kuwait,KWT,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.994869798,0.381154878,0.361628675,0.396310794,0.374040759,0.365648527,0.375744362,0.402221547,0.441042541,0.460008843,0.484543725,0.491440918,0.440429605,0.425159146,0.431260312,0.415162704,0.382870782,0.400123441,0.440031666,0.466792432,0.442412377,0.419065132,0.425264737,0.414513632,0.427478776,0.426508596,0.442836143,0.439069091,0.432956869,0.453897186,0.480537165,0.463910908,0.481420015,0.481420015
Latin America & Caribbean (excluding high income),LAC,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.159295201,0.159008069,0.157666311,0.157625655,0.159440157,0.162596411,0.163306095,0.166091455,0.163763691,0.163983317,0.163196915,0.162726289,0.162801955,0.16171331,0.159816621,0.15653709,0.154342142,0.152372699,0.150647744,0.151870846,0.15121355,0.154131364,0.15326262,0.15285806,0.152078079,0.150381226,0.147323857,0.141069406,0.141022485,0.137918764,0.141847614,0.136403626,0.136379367,0.136379367
Lao PDR,LAO,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.034925575,0.036489173,0.036306676,0.037024597,0.033966954,0.037270083,0.038546807,0.039750837,0.035928819,0.059351459,0.061804983,0.065455992,0.064149613,0.063230195,0.061127241,0.073817147,0.072516215,0.078555724,0.091474857,0.094524051,0.092359772,0.091227209,0.099854313,0.103215442,0.195791481,0.325232468,0.368928822,0.358384769,0.331415884,0.330913044,0.395460005,0.396906649,0.405481995,0.405481995
Lebanon,LBN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.257976131,0.237996341,0.30781771,0.31280503,0.340674631,0.31788821,0.345438313,0.330885043,0.342767912,0.305531373,0.317491434,0.306005295,0.296527147,0.28166734,0.272418241,0.261112187,0.221310364,0.248579389,0.265500994,0.235619605,0.237246069,0.258377211,0.24532285,0.258699672,0.277475589,0.282981845,0.294851324,0.28202038,0.297576082,0.305916593,0.254174153,0.255947751,0.264955129,0.264955129
Liberia,LBR,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.072081075,0.099789163,0.159537419,0.2033362,0.218345333,0.211654343,0.101524613,0.082808436,0.070559206,0.073561552,0.081261171,0.079272794,0.122573446,0.130118233,0.154664685,0.151882841,0.128043532,0.100704727,0.089010686,0.12776123,0.132194016,0.135685596,0.11578902,0.148381932,0.153179924,0.174613747,0.149884554,0.168822775,0.182756647,0.200578753,0.199785135,0.198009942,0.184297975,0.184297975
Libya,LBY,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.352694932,0.378013117,0.418321795,0.477706582,0.55370911,0.570049774,0.501712573,0.515108234,0.526011591,0.523608731,0.527208994,0.544843683,0.519695068,0.492316042,0.477245053,0.44618914,0.392758648,0.418264618,0.461428208,0.464153852,0.649369333,0.493877257,0.599911423,0.769468584,0.686751234,0.654264173,0.534118218,0.511610522,0.580320042,0.651868722,0.620891155,0.689331039,0.671982086,0.671982086
St. Lucia,LCA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.029834925,0.027831291,0.026974308,0.032027233,0.030953576,0.029820364,0.030833473,0.029698032,0.029327755,0.032328564,0.035862352,0.033572187,0.037499274,0.033846924,0.035691892,0.037318139,0.039683686,0.040876615,0.045332856,0.051077273,0.037902759,0.039209724,0.045668653,0.048047685,0.049242677,0.051270992,0.049569484,0.045990967,0.077233463,0.08286508,0.082111961,0.068498161,0.070687375,0.070687375
Latin America & Caribbean,LCN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.161935159,0.161373257,0.159755105,0.160095616,0.161810357,0.165352276,0.166155817,0.168818552,0.167127697,0.166037924,0.165003825,0.163708107,0.164846429,0.163749856,0.162401188,0.158230845,0.156621545,0.154473566,0.152581939,0.153643992,0.153016139,0.154983991,0.153941107,0.152675752,0.152227203,0.150651721,0.147617826,0.141920626,0.142480724,0.139340661,0.142004042,0.136475718,0.136048864,0.136048864
Least developed countries: UN classification,LDC,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.067100596,0.06908223,0.069979225,0.074061116,0.079934919,0.081782517,0.08282393,0.081939315,0.082858133,0.08008415,0.081988959,0.080733031,0.082698964,0.081169301,0.079000221,0.078389841,0.078084883,0.078057162,0.080528948,0.082838499,0.086037056,0.088164172,0.088018195,0.089800889,0.094795631,0.100836495,0.103570719,0.102012001,0.099888746,0.09639243,0.101935976,0.09992597,0.09803882,0.09803882
Low income,LIC,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.136025602,0.131465727,0.130885295,0.141815978,0.139269834,0.140777618,0.134948415,0.134677131,0.133085351,0.128529564,0.126482753,0.122171681,0.118541911,0.116587641,0.129263738,0.130750835,0.132506278,0.132280598,0.128011007,0.125205619,0.124735086,0.120447406,0.105956552,0.101685049,0.102760802,0.104355267,0.106439144,0.107137882,0.104607433,0.100594751,0.107501715,0.103927521,0.104723168,0.104723168
Sri Lanka,LKA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.05669772,0.067643977,0.061947928,0.067655369,0.064337513,0.087477191,0.081998444,0.080877027,0.085687948,0.0924375,0.093130952,0.093711684,0.095597962,0.093619438,0.095760532,0.081323617,0.081515415,0.072474635,0.067222989,0.0658434,0.071302604,0.073833421,0.058833949,0.066652555,0.070506276,0.079971969,0.07487568,0.068720387,0.075112443,0.072801399,0.071639151,0.06798819,0.071483665,0.071483665
Lower middle income,LMC,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.251923245,0.249343887,0.251121049,0.247967362,0.250591974,0.249034025,0.250869427,0.246665567,0.245058793,0.242656794,0.239158022,0.235730845,0.228308681,0.228138819,0.222023432,0.21701686,0.216903486,0.217787183,0.217580442,0.21582906,0.216615163,0.219481096,0.213850508,0.214561607,0.206840275,0.202539333,0.202136612,0.200792807,0.19418839,0.189677723,0.191595943,0.187223916,0.186126403,0.186126403
Low & middle income,LMY,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.399417241,0.391149602,0.387003343,0.381763365,0.389044889,0.371615092,0.365543983,0.360870328,0.348717034,0.346054702,0.344059129,0.3445574,0.355055937,0.36199997,0.366275206,0.365561507,0.361216899,0.354081078,0.354442472,0.354326195,0.357263143,0.352417419,0.346328749,0.335986523,0.318930511,0.307210731,0.300255474,0.297570392,0.291510858,0.29166795,0.287702058,0.277192676,0.276489052,0.276489052
Lesotho,LSO,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.049183478,0.039124285,0.036550877,0.037584424,0.037346081,0.036672269,0.035389949,0.034126205,0.034957169,0.091351057,0.09047886,0.094879652,0.092068102,0.094727372,0.091914093,0.090364677,0.11081437,0.086120519,0.10217062,0.099153266,0.09920258,0.099271684,0.098241003,0.098557325,0.094108124,0.099980718,0.111636676,0.110997639,0.120574878,0.137874742,0.137164522,0.144555354,0.146378765,0.146378765
Late-demographic dividend,LTE,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.566810652,0.567768089,0.555898494,0.541913736,0.5431467,0.521589105,0.497607674,0.493929384,0.470373725,0.45635148,0.448481365,0.442950387,0.456459118,0.463817961,0.4693711,0.464426846,0.449660649,0.433504281,0.435290863,0.438724039,0.442401624,0.429865501,0.423466847,0.406965277,0.388257155,0.373940573,0.362850556,0.359292222,0.352215638,0.353103004,0.34648833,0.335065393,0.33630425,0.33630425
Lithuania,LTU,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.514956255,0.369434082,0.342392517,0.368134585,0.34242051,0.336388219,0.300036951,0.295104725,0.249790986,0.211185627,0.210825192,0.198814473,0.180151095,0.17691467,0.175431578,0.16611314,0.164009279,0.162553875,0.159271347,0.168579648,0.161704276,0.15675709,0.138941674,0.132360432,0.133088583,0.128285913,0.12666179,0.121199735,0.118080638,0.117677513,0.111223838,0.099547009,0.098939638,0.098939638
Luxembourg,LUX,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.368711136,0.353803285,0.345746718,0.308221246,0.240463039,0.238963048,0.211824705,0.181330467,0.175355005,0.176720977,0.181841376,0.189332628,0.192260859,0.20961742,0.208565981,0.193934485,0.170383734,0.168952918,0.165221207,0.168292372,0.164720179,0.158798303,0.146208964,0.135521692,0.125624937,0.116222612,0.116575441,0.118230515,0.11688736,0.097055371,0.095098281,0.0838834,0.08149782,0.08149782
Latvia,LVA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.441421834,0.517045331,0.458407016,0.390372306,0.347050934,0.339806751,0.296588064,0.265817776,0.241597528,0.209815898,0.209006638,0.194055045,0.184804823,0.170887086,0.154490953,0.145613898,0.137656076,0.135531396,0.147589711,0.175492547,0.157913243,0.14347635,0.136186393,0.129863927,0.126357671,0.120512843,0.115800134,0.121109777,0.116564883,0.111043853,0.10677208,0.094015407,0.089940208,0.089940208
"Macao SAR, China",MAC,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.050535028,0.05054841,0.053511494,0.056149738,0.049333225,0.057507663,0.061260546,0.070753649,0.07655013,0.061367229,0.063788775,0.06424216,0.05826726,0.053312365,0.049636912,0.043495001,0.036005106,0.0288632,0.030216353,0.024527229,0.019800704,0.01870616,0.017589669,0.020667308,0.034775639,0.033324199,0.036881258,0.027202327,0.030152087,0.070044526,0.055380266,0.071753881,0.042280395,0.042280395
Morocco,MAR,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.2023268,0.221401715,0.229740269,0.224919744,0.247442786,0.217558186,0.232789657,0.222368542,0.230191028,0.229289772,0.234578212,0.233969893,0.219378794,0.235803109,0.238284598,0.224642104,0.220222277,0.224011349,0.213668794,0.219464376,0.22491055,0.227036925,0.217835052,0.215586833,0.212461145,0.210893154,0.210121355,0.20813775,0.222993176,0.22590303,0.226058019,0.214042233,0.205705012,0.205705012
Moldova,MDA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.644850429,0.72355929,0.623084235,0.731370407,0.645719278,0.590950626,0.530197356,0.517529494,0.454131631,0.411497319,0.403937901,0.381381423,0.385258472,0.359657429,0.353221977,0.328177065,0.31521988,0.288821674,0.302646868,0.307806479,0.291908845,0.287383719,0.236443634,0.241615336,0.250219835,0.242681727,0.229698109,0.235493953,0.233771615,0.24754262,0.23698243,0.24351935,0.252618702,0.252618702
Madagascar,MDG,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.043652584,0.043698795,0.044367474,0.054679047,0.060600685,0.056986913,0.060295465,0.064774926,0.063469702,0.0602848,0.057427009,0.044696948,0.054100376,0.055594757,0.056620667,0.051506238,0.05125339,0.04980319,0.049256697,0.0542547,0.062258846,0.075092241,0.078520795,0.078081882,0.082589875,0.075533504,0.079413288,0.073150753,0.083003688,0.069452548,0.087157914,0.081790055,0.08063927,0.08063927
Maldives,MDV,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.048438854,0.049821929,0.05577689,0.111289424,0.121138266,0.114367962,0.0939442,0.098948192,0.093166115,0.164100446,0.151061547,0.170584062,0.127150047,0.153592001,0.160257409,0.158345961,0.155118549,0.154989583,0.17409976,0.174551083,0.174159242,0.214380577,0.225291347,0.282529346,0.197013024,0.202160183,0.199856974,0.21363336,0.231790943,0.351261393,0.267864207,0.248424188,0.245359097,0.245359097
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.292172943,0.293823896,0.304645363,0.318871914,0.319208028,0.312950981,0.314651337,0.303650042,0.306080311,0.298767139,0.306847791,0.309784272,0.307468505,0.302379143,0.306035117,0.306357349,0.305888631,0.308609355,0.313334568,0.311956316,0.307074196,0.313964439,0.312875638,0.313874192,0.311041708,0.302759942,0.303126419,0.291102188,0.291861776,0.294090171,0.293334931,0.281083573,0.278096273,0.278096273
Mexico,MEX,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.207954683,0.203209343,0.203363926,0.210501023,0.210855631,0.208031633,0.204740293,0.205258883,0.194080507,0.196498637,0.196416473,0.19996069,0.207357211,0.204856775,0.208471292,0.206305737,0.205125475,0.203822992,0.212578993,0.209258397,0.206361495,0.207352638,0.20064039,0.190510728,0.189157077,0.188150188,0.186264373,0.173721607,0.177779783,0.171019814,0.170713418,0.169353891,0.171392901,0.171392901
Marshall Islands,MHL,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000455139,0.001477185,0.002374928,0.002250281,0.001809317,0.001374731,0.000882859,0.000447061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle income,MIC,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.405235735,0.396744645,0.392317571,0.386600367,0.394113766,0.376297914,0.370291709,0.365615942,0.353132136,0.350641354,0.348635134,0.349288561,0.360122444,0.367183162,0.371257091,0.37040679,0.365845116,0.358562496,0.359030136,0.358906501,0.361769572,0.356450103,0.350246192,0.339724954,0.322322011,0.310318339,0.303153859,0.300366101,0.294238651,0.294483296,0.290195282,0.279571857,0.278724835,0.278724835
North Macedonia,MKD,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.396151569,0.377117832,0.418521511,0.413284261,0.415350939,0.483810913,0.429491988,0.456581364,0.403127443,0.372038381,0.391625344,0.363625383,0.386502473,0.359822734,0.360843747,0.342648072,0.34563714,0.320781653,0.289530509,0.281771079,0.307401869,0.290011504,0.257646357,0.236040552,0.216013079,0.201756738,0.209037122,0.192054797,0.212629724,0.194895349,0.188150369,0.200567174,0.205393718,0.205393718
Mali,MLI,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.02393461,0.02258608,0.021353866,0.020546992,0.020907549,0.021313329,0.020336656,0.019559921,0.019042978,0.036299588,0.032473539,0.033016341,0.031009946,0.031353754,0.030189634,0.034285725,0.038881415,0.042418156,0.052025789,0.048258975,0.050788817,0.053821852,0.06331041,0.061913551,0.07015438,0.085743635,0.090809105,0.092753119,0.10165031,0.106696558,0.105402694,0.105634214,0.098158253,0.098158253
Malta,MLT,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.323987954,0.30358258,0.375660775,0.317923605,0.283580597,0.267004801,0.269524467,0.246746136,0.238975665,0.176319457,0.207623957,0.188257481,0.20414963,0.202800527,0.199239485,0.196553413,0.191630891,0.18411616,0.172091342,0.166990391,0.164528269,0.166771896,0.137190493,0.126752063,0.081602429,0.064019335,0.064670634,0.060689466,0.062236369,0.062374248,0.055290232,0.05733417,0.051400198,0.051400198
Myanmar,MMR,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.139912558,0.135266308,0.142638734,0.159133631,0.180503805,0.178323334,0.16802734,0.172620397,0.170719384,0.163029878,0.127939238,0.115111384,0.125282534,0.107021025,0.099647343,0.081939317,0.076420868,0.053045281,0.044707654,0.045202839,0.045508063,0.058043122,0.060622363,0.069911894,0.072694107,0.079914904,0.110594648,0.103351811,0.099490443,0.110451541,0.115119499,0.112620821,0.114912413,0.114912413
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.290877331,0.302851949,0.313799988,0.328007952,0.330413327,0.318309881,0.322699109,0.300564701,0.299592538,0.292883415,0.297843161,0.294129647,0.29451094,0.29245373,0.297782607,0.297341698,0.294254254,0.292609211,0.29261759,0.28485907,0.28317058,0.29076323,0.291190697,0.290806443,0.286719027,0.279008303,0.284272602,0.276644797,0.277605037,0.277647115,0.280781303,0.27187026,0.265169493,0.265169493
Mongolia,MNG,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,1.168118392,1.122585649,1.068051244,0.911611552,0.851828895,0.704235363,0.664378837,0.644924333,0.629905318,0.650697505,0.629959279,0.64459273,0.583953367,0.539970736,0.585038889,0.615836354,0.580250759,0.532649709,0.56901372,0.572486875,0.53165694,0.514825334,0.500778021,0.472664893,0.426097855,0.445240628,0.464658219,0.469750296,0.490921971,0.457091017,0.496442323,0.492475341,0.497875651,0.497875651
Mozambique,MOZ,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.129477894,0.166997591,0.175118193,0.139448458,0.149941084,0.130702474,0.129233187,0.11315487,0.100689067,0.121693059,0.130186762,0.124386909,0.147441126,0.150003964,0.135281565,0.13053144,0.139134846,0.126384217,0.12891882,0.128084747,0.140868326,0.144318336,0.147387453,0.154856197,0.160815918,0.198166275,0.192613766,0.18036539,0.188824993,0.176809612,0.201024856,0.207957491,0.191567812,0.191567812
Mauritania,MRT,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.081331376,0.204193271,0.191081167,0.204893873,0.194053816,0.181919611,0.18760908,0.185787941,0.182552571,0.081491544,0.089610742,0.098196378,0.096082093,0.100795571,0.096209991,0.089984373,0.101131325,0.11410136,0.113514721,0.111289687,0.115351103,0.12363618,0.108669814,0.119704161,0.115594702,0.108561627,0.146714171,0.147280835,0.156888844,0.164364798,0.166145574,0.161946189,0.147938508,0.147938508
